file,subject,exercise,set_id,boundary,local_boundary,feature,objective,candidate,signed_error_samples,abs_error_samples,search_radius,candidate_score
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,182177,1486,transition_energy_max,max,182074,-103,103,117,3.3333
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,182472,1781,pca_extreme_max,max,182543,71,71,117,1.8915
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,182472,1781,pca_velocity_min,min,182498,26,26,117,-1.3255
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,182472,1781,acc_magnitude_min,min,182587,115,115,117,-1.6989
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,182472,1781,gyro_magnitude_min,min,182473,1,1,117,-1.8256
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,182472,1781,acc_jerk_max,max,182448,-24,24,117,0.9617
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,182472,1781,gyro_jerk_max,max,182379,-93,93,117,0.4995
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,182472,1781,motion_energy_min,min,182495,23,23,117,-1.7041
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,182472,1781,transition_energy_max,max,182379,-93,93,117,0.5025
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,182804,2113,pca_extreme_max,max,182836,32,32,117,2.1335
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,182804,2113,pca_velocity_min,min,182915,111,111,117,-0.7557
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,182804,2113,acc_magnitude_min,min,182728,-76,76,117,-1.7938
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,182804,2113,gyro_magnitude_min,min,182867,63,63,117,-1.6461
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,182804,2113,acc_jerk_max,max,182920,116,116,117,1.6789
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,182804,2113,gyro_jerk_max,max,182810,6,6,117,1.2405
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,182804,2113,motion_energy_min,min,182698,-106,106,117,-1.2194
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,182804,2113,transition_energy_max,max,182820,16,16,117,0.8501
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183219,2528,pca_extreme_max,max,183267,48,48,117,2.4068
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183219,2528,pca_velocity_min,min,183226,7,7,117,-1.0375
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183219,2528,acc_magnitude_min,min,183281,62,62,117,-1.7733
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183219,2528,gyro_magnitude_min,min,183198,-21,21,117,-1.348
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183219,2528,acc_jerk_max,max,183320,101,101,117,1.9491
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183219,2528,gyro_jerk_max,max,183334,115,115,117,2.3598
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183219,2528,motion_energy_min,min,183226,7,7,117,-1.1704
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183219,2528,transition_energy_max,max,183320,101,101,117,2.2144
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183546,2855,pca_extreme_max,max,183603,57,57,117,4.6365
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183546,2855,pca_velocity_min,min,183545,-1,1,117,-2.1363
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183546,2855,acc_magnitude_min,min,183655,109,109,117,-1.5551
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183546,2855,gyro_magnitude_min,min,183517,-29,29,117,-0.9122
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183546,2855,acc_jerk_max,max,183473,-73,73,117,2.776
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183546,2855,gyro_jerk_max,max,183450,-96,96,117,4.4534
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183546,2855,motion_energy_min,min,183642,96,96,117,-0.3026
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183546,2855,transition_energy_max,max,183474,-72,72,117,5.2951
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183917,3226,pca_extreme_max,max,183836,-81,81,117,2.6156
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183917,3226,pca_velocity_min,min,183924,7,7,117,-1.2845
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183917,3226,acc_magnitude_min,min,183808,-109,109,117,-1.2613
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183917,3226,gyro_magnitude_min,min,183952,35,35,117,-2.051
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183917,3226,acc_jerk_max,max,183834,-83,83,117,4.9753
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183917,3226,gyro_jerk_max,max,183824,-93,93,117,5.6281
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183917,3226,motion_energy_min,min,183929,12,12,117,-1.8077
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,183917,3226,transition_energy_max,max,183827,-90,90,117,6.2811
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,184319,3628,pca_extreme_max,max,184365,46,46,117,1.9424
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,184319,3628,pca_velocity_min,min,184258,-61,61,117,-1.5699
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,184319,3628,acc_magnitude_min,min,184243,-76,76,117,-2.1019
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,184319,3628,gyro_magnitude_min,min,184310,-9,9,117,-1.8237
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,184319,3628,acc_jerk_max,max,184397,78,78,117,1.1265
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,184319,3628,gyro_jerk_max,max,184234,-85,85,117,0.179
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,184319,3628,motion_energy_min,min,184255,-64,64,117,-2.4736
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,184319,3628,transition_energy_max,max,184375,56,56,117,0.685
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,184633,3942,pca_extreme_max,max,184526,-107,107,117,1.9332
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,184633,3942,pca_velocity_min,min,184600,-33,33,117,-1.3314
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,184633,3942,acc_magnitude_min,min,184552,-81,81,117,-1.5169
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,184633,3942,gyro_magnitude_min,min,184616,-17,17,117,-1.673
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,184633,3942,acc_jerk_max,max,184718,85,85,117,2.3709
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,184633,3942,gyro_jerk_max,max,184516,-117,117,117,1.1262
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,184633,3942,motion_energy_min,min,184614,-19,19,117,-2.1069
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,184633,3942,transition_energy_max,max,184516,-117,117,117,1.6138
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,196402,388,pca_extreme_max,max,196449,47,47,131,1.9599
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,196402,388,pca_velocity_min,min,196505,103,103,131,-0.7523
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,196402,388,acc_magnitude_min,min,196344,-58,58,131,-1.0825
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,196402,388,gyro_magnitude_min,min,196510,108,108,131,-1.3692
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,196402,388,acc_jerk_max,max,196377,-25,25,131,3.1661
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,196402,388,gyro_jerk_max,max,196371,-31,31,131,3.2304
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,196402,388,motion_energy_min,min,196511,109,109,131,-1.1294
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,196402,388,transition_energy_max,max,196437,35,35,131,3.5516
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,196662,648,pca_extreme_max,max,196548,-114,114,131,1.7831
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,196662,648,pca_velocity_min,min,196614,-48,48,131,-0.7398
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,196662,648,acc_magnitude_min,min,196643,-19,19,131,-1.6069
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,196662,648,gyro_magnitude_min,min,196682,20,20,131,-1.4221
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,196662,648,acc_jerk_max,max,196793,131,131,131,0.675
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,196662,648,gyro_jerk_max,max,196706,44,44,131,0.8664
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,196662,648,motion_energy_min,min,196642,-20,20,131,-1.6143
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,196662,648,transition_energy_max,max,196793,131,131,131,0.9127
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197062,1048,pca_extreme_max,max,197145,83,83,131,1.6684
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197062,1048,pca_velocity_min,min,196936,-126,126,131,-1.1179
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197062,1048,acc_magnitude_min,min,197166,104,104,131,-1.8764
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197062,1048,gyro_magnitude_min,min,197045,-17,17,131,-1.5139
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197062,1048,acc_jerk_max,max,197036,-26,26,131,2.6585
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197062,1048,gyro_jerk_max,max,197172,110,110,131,0.8225
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197062,1048,motion_energy_min,min,196938,-124,124,131,-1.5696
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197062,1048,transition_energy_max,max,197131,69,69,131,1.3004
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197428,1414,pca_extreme_max,max,197476,48,48,131,2.416
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197428,1414,pca_velocity_min,min,197548,120,120,131,-1.3646
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197428,1414,acc_magnitude_min,min,197558,130,130,131,-2.069
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197428,1414,gyro_magnitude_min,min,197420,-8,8,131,-1.4896
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197428,1414,acc_jerk_max,max,197348,-80,80,131,2.2046
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197428,1414,gyro_jerk_max,max,197338,-90,90,131,2.1661
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197428,1414,motion_energy_min,min,197558,130,130,131,-1.9038
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197428,1414,transition_energy_max,max,197344,-84,84,131,2.4445
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197765,1751,pca_extreme_max,max,197634,-131,131,131,1.9732
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197765,1751,pca_velocity_min,min,197634,-131,131,131,-1.7101
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197765,1751,acc_magnitude_min,min,197693,-72,72,131,-1.6693
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197765,1751,gyro_magnitude_min,min,197761,-4,4,131,-1.8021
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197765,1751,acc_jerk_max,max,197896,131,131,131,1.4058
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197765,1751,gyro_jerk_max,max,197729,-36,36,131,0.5668
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197765,1751,motion_energy_min,min,197761,-4,4,131,-1.5249
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,197765,1751,transition_energy_max,max,197894,129,129,131,1.7
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,198178,2164,pca_extreme_max,max,198309,131,131,131,1.9616
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,198178,2164,pca_velocity_min,min,198153,-25,25,131,-1.1197
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,198178,2164,acc_magnitude_min,min,198259,81,81,131,-1.9587
